Epoch Time,Open Price,High Price,Low Price,Close Price,Volume
1713642420.000000,64836.500000,64874.970000,64874.970000,64846.770000,0.876875
1713642360.000000,64874.310000,64931.800000,64928.340000,64875.030000,1.236163
1713642300.000000,64921.900000,64956.300000,64931.700000,64934.780000,2.169649
1713642240.000000,64924.040000,64953.180000,64932.580000,64931.700000,2.341291
1713642180.000000,64913.570000,64952.990000,64921.030000,64932.580000,3.162774
1713642120.000000,64914.890000,64941.730000,64924.600000,64921.030000,0.888347
1713642060.000000,64888.370000,64934.320000,64900.040000,64926.510000,5.468442
1713642000.000000,64884.790000,64919.030000,64885.780000,64902.570000,7.842276
1713641940.000000,64863.660000,64903.480000,64891.950000,64885.780000,5.066649
1713641880.000000,64855.830000,64923.660000,64855.830000,64892.280000,2.113913
1713641820.000000,64842.000000,64884.690000,64855.040000,64853.050000,2.586765
1713641760.000000,64847.000000,64884.510000,64847.050000,64855.040000,2.238566
1713641700.000000,64841.970000,64909.350000,64902.220000,64847.050000,3.189143
1713641640.000000,64834.530000,64930.240000,64875.360000,64909.110000,5.351439
1713641580.000000,64819.250000,64902.070000,64833.510000,64879.450000,6.544737
1713641520.000000,64839.910000,64910.990000,64900.540000,64839.910000,2.376251
1713641460.000000,64860.840000,64919.330000,64915.380000,64909.040000,2.426093
1713641400.000000,64836.730000,64924.240000,64841.460000,64906.400000,8.691790
1713641340.000000,64829.050000,64864.180000,64855.770000,64841.440000,3.961690
1713641280.000000,64831.310000,64856.920000,64840.690000,64849.020000,1.109776
1713641220.000000,64819.130000,64853.010000,64842.980000,64835.890000,1.988616
1713641160.000000,64819.910000,64865.750000,64835.680000,64846.470000,1.807268
1713641100.000000,64818.860000,64899.980000,64873.000000,64837.360000,7.988058
1713641040.000000,64843.200000,64880.700000,64843.200000,64872.580000,2.578771
1713640980.000000,64824.710000,64870.100000,64868.480000,64842.320000,8.014859
1713640920.000000,64856.350000,64897.260000,64893.760000,64868.490000,0.854414
1713640860.000000,64850.940000,64901.520000,64854.550000,64898.020000,1.765453
1713640800.000000,64830.570000,64868.860000,64848.610000,64853.230000,3.145755
1713640740.000000,64845.000000,64885.270000,64885.030000,64848.620000,2.661593
1713640680.000000,64851.810000,64905.480000,64852.030000,64881.130000,1.036925
1713640620.000000,64847.700000,64956.620000,64930.850000,64864.780000,6.035558
1713640560.000000,64887.240000,64933.160000,64887.610000,64932.120000,2.744240
1713640500.000000,64825.150000,64890.450000,64838.040000,64890.450000,5.966758
1713640440.000000,64824.200000,64916.160000,64909.500000,64838.390000,7.917320
1713640380.000000,64887.660000,64941.920000,64941.920000,64902.220000,5.423491
1713640320.000000,64912.010000,64947.820000,64944.320000,64941.950000,3.137701
1713640260.000000,64919.810000,64969.880000,64928.760000,64951.980000,6.429714
1713640200.000000,64922.050000,64967.790000,64938.900000,64928.520000,1.377102
1713640140.000000,64896.670000,64948.620000,64931.770000,64933.330000,5.291631
1713640080.000000,64923.460000,64976.080000,64930.540000,64936.530000,4.379657
1713640020.000000,64930.530000,64983.530000,64981.930000,64931.770000,3.865066
1713639960.000000,64969.600000,65022.950000,65012.370000,64974.880000,5.127193
1713639900.000000,64955.950000,65021.020000,64984.430000,65013.900000,2.084610
1713639840.000000,64970.320000,65018.950000,65015.380000,64984.930000,3.734248
1713639780.000000,64928.040000,65020.850000,64942.200000,65015.760000,1.986609
1713639720.000000,64915.350000,64961.550000,64957.080000,64936.800000,4.277957
1713639660.000000,64944.330000,65020.160000,65007.520000,64958.680000,1.146238
1713639600.000000,64988.060000,65040.240000,64994.170000,65003.770000,5.156365
1713639540.000000,64970.540000,64998.970000,64982.240000,64992.860000,1.232759
1713639480.000000,64971.660000,65020.160000,65020.160000,64985.960000,1.570796
1713639420.000000,65018.130000,65048.660000,65043.080000,65025.040000,1.458712
1713639360.000000,64984.330000,65060.810000,65014.880000,65044.340000,8.693593
1713639300.000000,64969.900000,65031.590000,64985.420000,65008.960000,6.744549
1713639240.000000,64933.950000,64993.810000,64964.410000,64990.590000,1.726421
1713639180.000000,64901.700000,64982.240000,64982.240000,64954.210000,12.326184
1713639120.000000,64979.060000,65014.410000,65008.960000,64979.090000,2.882122
1713639060.000000,65008.960000,65055.090000,65054.710000,65008.960000,2.543214
1713639000.000000,64998.150000,65069.420000,65002.410000,65059.920000,5.436516
1713638940.000000,64982.340000,65016.360000,64994.720000,64999.930000,3.328589
1713638880.000000,64990.040000,65042.210000,65023.540000,64997.980000,2.839489
1713638820.000000,64973.060000,65031.440000,64986.360000,65023.290000,2.146351
1713638760.000000,64968.880000,65024.450000,65021.930000,64986.320000,2.720499
1713638700.000000,64999.370000,65034.260000,65020.150000,65034.260000,5.860010
1713638640.000000,64982.810000,65015.910000,64999.990000,65014.430000,2.721920
1713638580.000000,64961.910000,65020.160000,64994.320000,64998.520000,12.284297
1713638520.000000,64994.880000,65070.730000,65058.090000,64994.880000,4.734961
1713638460.000000,65024.380000,65070.400000,65035.370000,65056.200000,2.671283
1713638400.000000,64989.410000,65035.500000,64999.900000,65032.140000,2.399389
1713638340.000000,64971.040000,65000.000000,64982.240000,65000.000000,0.974762
1713638280.000000,64980.140000,65089.110000,65081.560000,64984.760000,3.549150
1713638220.000000,65015.580000,65092.890000,65064.550000,65081.530000,5.097183
1713638160.000000,65033.600000,65093.150000,65087.500000,65071.790000,3.236355
1713638100.000000,65064.020000,65133.920000,65133.920000,65080.700000,3.668851
1713638040.000000,65105.270000,65159.990000,65143.670000,65131.860000,3.971917
1713637980.000000,65082.360000,65146.410000,65087.040000,65143.410000,2.033123
1713637920.000000,65069.750000,65115.160000,65096.000000,65088.290000,4.927570
1713637860.000000,65037.200000,65100.000000,65080.570000,65099.220000,10.008898
1713637800.000000,65009.060000,65081.800000,65015.920000,65081.800000,2.030311
1713637740.000000,65009.680000,65083.360000,65083.360000,65017.780000,4.781690
1713637680.000000,65057.960000,65094.250000,65087.530000,65091.750000,2.313515
1713637620.000000,64984.830000,65109.920000,65079.370000,65090.120000,13.302280
1713637560.000000,65032.810000,65088.450000,65057.810000,65078.270000,2.515410
1713637500.000000,65022.520000,65075.300000,65045.520000,65062.280000,3.380175
1713637440.000000,64982.240000,65062.130000,65023.270000,65042.620000,5.517139
1713637380.000000,64956.960000,65036.480000,64969.790000,65025.270000,13.252708
1713637320.000000,64959.070000,65010.900000,64994.880000,64966.180000,2.573026
1713637260.000000,64944.320000,65040.710000,65011.390000,64985.870000,4.221389
1713637200.000000,65000.470000,65094.190000,65045.440000,65012.150000,7.069204
1713637140.000000,64975.140000,65048.160000,65048.160000,65045.440000,3.017483
1713637080.000000,65035.570000,65093.220000,65051.510000,65047.920000,2.302779
1713637020.000000,65003.520000,65087.480000,65086.910000,65041.680000,2.413486
1713636960.000000,65007.510000,65102.350000,65058.080000,65096.180000,5.712493
1713636900.000000,65027.160000,65121.280000,65121.280000,65058.440000,5.755441
1713636840.000000,65046.860000,65127.130000,65096.170000,65127.130000,7.335356
1713636780.000000,65080.830000,65142.780000,65133.920000,65098.730000,3.187492
1713636720.000000,65127.670000,65197.120000,65143.470000,65134.440000,15.256219
1713636660.000000,65035.200000,65167.320000,65090.790000,65140.410000,5.577121
1713636600.000000,64921.860000,65102.090000,65013.670000,65084.290000,18.926888
1713636540.000000,64862.000000,65019.150000,65002.400000,65018.140000,7.902203
1713636480.000000,64948.540000,65052.170000,65032.810000,65002.410000,24.357975
1713636420.000000,65015.480000,65234.570000,65234.560000,65038.620000,23.190220
1713636360.000000,65206.380000,65354.970000,65343.480000,65233.030000,16.483562
1713636300.000000,65269.160000,65357.980000,65297.140000,65343.490000,24.811325
1713636240.000000,65271.960000,65329.710000,65315.310000,65297.760000,6.299727
1713636180.000000,65222.480000,65322.010000,65255.900000,65315.320000,7.716169
1713636120.000000,65242.320000,65302.920000,65267.540000,65255.920000,3.897472
1713636060.000000,65242.800000,65298.220000,65270.010000,65267.600000,3.085461
1713636000.000000,65193.920000,65272.910000,65228.260000,65272.910000,10.923345
1713635940.000000,65210.980000,65283.040000,65257.660000,65233.420000,4.902455
1713635880.000000,65228.000000,65278.720000,65272.960000,65257.420000,6.470640
1713635820.000000,65270.620000,65337.360000,65327.160000,65272.900000,7.716093
1713635760.000000,65270.620000,65346.220000,65300.640000,65328.330000,5.084234
1713635700.000000,65263.510000,65344.620000,65268.450000,65307.830000,3.705983
1713635640.000000,65255.810000,65310.000000,65291.890000,65272.350000,3.291999
1713635580.000000,65220.710000,65296.570000,65222.400000,65289.920000,3.597875
1713635520.000000,65184.060000,65292.940000,65261.260000,65223.140000,7.072281
1713635460.000000,65247.850000,65310.880000,65290.320000,65261.260000,4.101585
1713635400.000000,65191.200000,65310.990000,65226.140000,65290.340000,5.971947
1713635340.000000,65193.030000,65268.380000,65219.240000,65228.070000,5.904905
1713635280.000000,65141.950000,65244.230000,65170.980000,65222.390000,15.064354
1713635220.000000,65163.960000,65346.440000,65320.000000,65168.130000,13.644076
1713635160.000000,65276.640000,65320.000000,65281.120000,65312.130000,7.378879
1713635100.000000,65250.390000,65408.290000,65368.150000,65277.280000,9.934207
1713635040.000000,65347.850000,65399.370000,65399.370000,65365.240000,9.135141
1713634980.000000,65340.090000,65427.650000,65357.940000,65412.000000,11.328777
1713634920.000000,65292.510000,65435.480000,65299.990000,65357.960000,24.752064
1713634860.000000,65172.060000,65300.000000,65184.480000,65299.960000,3.477816
1713634800.000000,65190.230000,65285.600000,65253.630000,65190.260000,4.797674
1713634740.000000,65207.570000,65290.630000,65222.630000,65253.290000,2.889204
1713634680.000000,65176.900000,65231.560000,65200.850000,65231.560000,5.119500
1713634620.000000,65163.090000,65215.570000,65163.880000,65198.640000,5.012225
1713634560.000000,65142.440000,65218.720000,65209.760000,65171.840000,5.106774
1713634500.000000,65178.080000,65263.130000,65196.720000,65209.360000,5.903134
1713634440.000000,65169.720000,65241.370000,65199.470000,65196.720000,12.390238
1713634380.000000,65169.330000,65278.980000,65268.100000,65200.000000,18.560713
1713634320.000000,65272.960000,65420.200000,65386.720000,65272.960000,6.237188
1713634260.000000,65338.830000,65463.080000,65338.830000,65386.720000,30.235252
1713634200.000000,65298.440000,65348.690000,65298.440000,65344.490000,4.638684
1713634140.000000,65282.300000,65336.170000,65300.320000,65298.450000,6.904360
1713634080.000000,65235.690000,65328.570000,65241.300000,65302.960000,4.924809
1713634020.000000,65229.350000,65348.790000,65343.530000,65243.270000,13.245459
1713633960.000000,65285.610000,65411.400000,65298.420000,65354.590000,17.774076
1713633900.000000,65283.420000,65439.420000,65386.720000,65300.000000,17.556328
1713633840.000000,65313.680000,65399.350000,65363.030000,65386.730000,6.673215
1713633780.000000,65273.210000,65362.740000,65306.670000,65356.660000,5.185117
1713633720.000000,65281.430000,65332.900000,65322.540000,65309.720000,4.982091
1713633660.000000,65319.680000,65435.760000,65354.290000,65323.520000,12.675210
1713633600.000000,65300.000000,65395.000000,65355.850000,65354.290000,11.343894
1713633540.000000,65322.710000,65400.000000,65382.000000,65358.890000,12.212120
1713633480.000000,65259.960000,65385.180000,65261.700000,65385.180000,12.316926
1713633420.000000,65107.230000,65342.540000,65130.450000,65261.730000,41.554804
1713633360.000000,65079.960000,65141.840000,65083.350000,65130.460000,5.165126
1713633300.000000,65027.060000,65155.550000,65031.670000,65096.430000,5.407052
1713633240.000000,64959.720000,65054.930000,64988.230000,65033.780000,7.048617
1713633180.000000,64992.050000,65035.930000,65032.810000,64992.050000,2.540530
1713633120.000000,64977.200000,65045.420000,64987.110000,65032.810000,3.150068
1713633060.000000,64938.160000,65069.140000,65058.100000,64988.320000,10.008914
1713633000.000000,65017.960000,65228.540000,65119.990000,65067.800000,22.886160
1713632940.000000,64981.360000,65120.000000,64989.220000,65120.000000,20.540012
1713632880.000000,64938.350000,64989.240000,64946.120000,64980.570000,2.652928
1713632820.000000,64927.470000,64967.750000,64967.750000,64946.120000,4.711231
1713632760.000000,64938.390000,64991.460000,64941.300000,64964.680000,3.161572
1713632700.000000,64919.910000,64965.460000,64954.510000,64939.660000,3.275949
1713632640.000000,64863.720000,64968.030000,64887.750000,64956.220000,2.552239
1713632580.000000,64869.770000,64950.480000,64882.130000,64883.200000,5.632320
1713632520.000000,64819.090000,64894.990000,64826.400000,64882.350000,5.079781
1713632460.000000,64796.510000,64844.090000,64817.460000,64825.110000,1.262027
1713632400.000000,64763.910000,64840.540000,64772.220000,64796.500000,5.920968
1713632340.000000,64756.430000,64817.880000,64807.440000,64767.450000,4.315288
1713632280.000000,64796.760000,64827.020000,64827.020000,64807.790000,2.495728
1713632220.000000,64776.980000,64838.530000,64776.980000,64827.640000,4.341716
1713632160.000000,64765.690000,64817.710000,64817.710000,64777.240000,1.578642
1713632100.000000,64809.570000,64847.000000,64837.610000,64814.860000,4.603812
1713632040.000000,64819.980000,64866.320000,64852.060000,64843.200000,5.502951
1713631980.000000,64792.640000,64855.230000,64805.290000,64850.190000,1.980033
1713631920.000000,64763.820000,64817.190000,64775.890000,64805.290000,10.166708
1713631860.000000,64727.530000,64805.280000,64727.530000,64772.160000,3.044272
1713631800.000000,64726.030000,64805.400000,64743.010000,64728.020000,2.419199
1713631740.000000,64681.530000,64750.000000,64695.420000,64747.050000,1.511289
1713631680.000000,64685.290000,64757.200000,64748.750000,64689.870000,2.792663
1713631620.000000,64702.740000,64790.040000,64779.990000,64749.820000,4.545335
1713631560.000000,64772.010000,64841.550000,64813.960000,64773.970000,3.891379
1713631500.000000,64767.360000,64830.960000,64767.810000,64813.960000,3.872694
1713631440.000000,64754.720000,64795.000000,64764.460000,64767.810000,4.931513
1713631380.000000,64744.180000,64800.790000,64761.360000,64764.460000,3.591486
1713631320.000000,64754.720000,64800.390000,64800.390000,64761.580000,1.795614
1713631260.000000,64792.640000,64865.570000,64846.570000,64796.600000,7.310528
1713631200.000000,64791.080000,64849.970000,64814.550000,64846.610000,7.777976
1713631140.000000,64755.000000,64850.000000,64767.270000,64817.920000,6.224792
1713631080.000000,64753.880000,64850.000000,64779.040000,64759.110000,15.011927
1713631020.000000,64713.780000,64795.030000,64714.750000,64772.640000,7.282865
1713630960.000000,64673.260000,64736.640000,64706.690000,64711.970000,1.314378
1713630900.000000,64633.800000,64709.030000,64653.600000,64703.110000,1.988561
1713630840.000000,64645.550000,64677.880000,64677.880000,64653.610000,1.835877
1713630780.000000,64652.780000,64696.030000,64656.440000,64681.350000,3.311649
1713630720.000000,64631.280000,64719.310000,64707.660000,64655.850000,7.352072
1713630660.000000,64697.360000,64737.060000,64737.060000,64709.320000,3.275616
1713630600.000000,64681.960000,64766.970000,64762.400000,64739.530000,7.900067
1713630540.000000,64710.690000,64763.870000,64748.980000,64762.500000,4.375018
1713630480.000000,64666.240000,64786.450000,64666.240000,64736.590000,6.636066
1713630420.000000,64662.910000,64742.590000,64742.350000,64662.910000,6.134799
1713630360.000000,64735.300000,64767.040000,64764.970000,64748.580000,2.412150
1713630300.000000,64707.670000,64774.920000,64715.470000,64764.970000,1.728933
1713630240.000000,64678.280000,64730.000000,64685.910000,64713.140000,1.858525
1713630180.000000,64647.140000,64727.220000,64685.180000,64685.920000,12.037705
1713630120.000000,64673.310000,64747.110000,64729.450000,64680.820000,8.372647
1713630060.000000,64700.070000,64743.230000,64727.480000,64732.560000,1.723053
1713630000.000000,64700.000000,64808.790000,64808.790000,64728.710000,16.383224
1713629940.000000,64800.000000,64852.650000,64828.530000,64815.600000,5.622373
1713629880.000000,64815.730000,64888.690000,64815.730000,64829.580000,5.391756
1713629820.000000,64735.850000,64819.320000,64771.450000,64814.690000,4.921508
1713629760.000000,64739.040000,64801.360000,64753.680000,64771.460000,4.589038
1713629700.000000,64565.120000,64784.790000,64622.850000,64753.140000,16.126074
1713629640.000000,64607.600000,64684.920000,64629.900000,64617.880000,14.441680
1713629580.000000,64623.290000,64688.390000,64674.850000,64632.230000,12.840731
1713629520.000000,64580.910000,64669.790000,64598.300000,64667.370000,15.926104
1713629460.000000,64562.910000,64640.960000,64633.960000,64595.660000,12.999080
1713629400.000000,64549.200000,64687.660000,64567.570000,64637.680000,16.846898
1713629340.000000,64481.530000,64590.800000,64555.270000,64568.480000,29.731476
1713629280.000000,64543.080000,64636.240000,64636.090000,64555.270000,19.009266
1713629220.000000,64603.040000,64716.440000,64668.550000,64640.960000,7.873960
1713629160.000000,64543.800000,64670.390000,64546.220000,64656.790000,6.382297
1713629100.000000,64530.780000,64699.010000,64640.980000,64546.220000,8.352986
1713629040.000000,64591.820000,64752.680000,64719.510000,64643.910000,9.961808
1713628980.000000,64710.160000,64938.770000,64938.770000,64724.730000,5.510766
1713628920.000000,64914.540000,65000.000000,64938.070000,64939.140000,9.471241
1713628860.000000,64889.340000,64971.990000,64924.650000,64931.680000,12.046217
1713628800.000000,64833.150000,64937.480000,64845.020000,64928.830000,5.741458
1713628740.000000,64797.880000,64861.820000,64797.880000,64845.560000,6.404691
1713628680.000000,64792.640000,64859.900000,64845.720000,64797.640000,6.235144
1713628620.000000,64751.890000,64850.000000,64754.520000,64845.710000,5.781153
1713628560.000000,64729.660000,64791.440000,64780.000000,64757.350000,6.619474
1713628500.000000,64754.730000,64834.950000,64805.530000,64773.160000,5.233800
1713628440.000000,64742.080000,64812.760000,64799.020000,64812.760000,3.906397
1713628380.000000,64773.470000,64843.280000,64815.620000,64799.010000,26.052615
1713628320.000000,64764.180000,64897.900000,64858.000000,64817.260000,24.137921
1713628260.000000,64718.890000,64872.300000,64719.090000,64858.590000,19.728453
1713628200.000000,64691.120000,64924.000000,64824.290000,64716.800000,21.253729
1713628140.000000,64824.250000,64980.000000,64929.000000,64824.280000,20.195250
1713628080.000000,64871.930000,64968.000000,64880.180000,64929.010000,22.152259
1713628020.000000,64731.510000,64915.150000,64805.280000,64881.120000,15.038669
1713627960.000000,64649.250000,64835.010000,64655.920000,64810.270000,27.661687
1713627900.000000,64578.910000,64687.480000,64578.910000,64658.220000,12.822540
1713627840.000000,64488.110000,64684.180000,64509.130000,64590.400000,37.070316
1713627780.000000,64428.000000,64529.930000,64490.990000,64509.530000,5.491167
1713627720.000000,64397.460000,64515.530000,64397.460000,64491.990000,17.039126
1713627660.000000,64324.640000,64426.090000,64324.960000,64391.110000,6.034686
1713627600.000000,64292.610000,64399.390000,64383.470000,64323.060000,11.882427
1713627540.000000,64185.920000,64432.070000,64185.930000,64383.470000,24.733656
1713627480.000000,64146.940000,64198.560000,64176.770000,64185.090000,7.848775
1713627420.000000,64163.130000,64200.000000,64200.000000,64176.100000,2.980702
1713627360.000000,64150.630000,64249.220000,64155.600000,64200.010000,7.018716
1713627300.000000,64112.320000,64200.760000,64164.740000,64155.740000,10.686002
1713627240.000000,64030.820000,64205.030000,64047.570000,64169.590000,10.786506
1713627180.000000,63982.860000,64049.690000,64034.250000,64047.330000,3.755751
1713627120.000000,64008.950000,64040.090000,64022.490000,64030.820000,2.913953
1713627060.000000,63956.920000,64025.000000,63956.920000,64017.620000,4.514495
1713627000.000000,63942.620000,63981.410000,63967.280000,63956.900000,3.737721
1713626940.000000,63963.640000,63990.820000,63981.560000,63966.630000,1.062943
1713626880.000000,63960.830000,63982.700000,63969.780000,63982.480000,0.651675
1713626820.000000,63948.440000,63977.490000,63960.860000,63976.910000,0.938307
1713626760.000000,63935.510000,63963.000000,63953.090000,63961.250000,0.683080
1713626700.000000,63924.630000,63964.380000,63949.010000,63954.190000,1.851501
1713626640.000000,63925.300000,63949.340000,63932.380000,63949.010000,0.683708
1713626580.000000,63903.510000,63943.000000,63917.150000,63942.000000,2.054011
1713626520.000000,63900.030000,63927.450000,63927.450000,63917.150000,0.997486
1713626460.000000,63915.650000,63945.760000,63943.370000,63927.530000,1.430439
1713626400.000000,63923.750000,63983.680000,63933.450000,63943.380000,2.702111
1713626340.000000,63904.860000,63934.660000,63916.520000,63934.660000,1.385152
1713626280.000000,63903.700000,63942.940000,63941.810000,63919.310000,1.149038
1713626220.000000,63923.400000,63952.550000,63923.400000,63941.850000,0.447482
1713626160.000000,63906.630000,63936.610000,63926.340000,63923.170000,0.693412
1713626100.000000,63870.140000,63926.340000,63877.050000,63926.340000,1.457673
1713626040.000000,63869.930000,63903.440000,63895.200000,63881.840000,0.727106
1713625980.000000,63870.040000,63907.840000,63895.200000,63900.460000,1.473011
1713625920.000000,63851.300000,63900.000000,63877.140000,63897.290000,1.374097
1713625860.000000,63832.010000,63880.580000,63836.540000,63880.150000,3.124009
1713625800.000000,63807.830000,63857.580000,63836.280000,63836.850000,3.002364
1713625740.000000,63825.440000,63857.290000,63857.280000,63836.280000,2.516960
1713625680.000000,63821.940000,63865.760000,63823.130000,63857.510000,3.340742
1713625620.000000,63814.360000,63861.840000,63861.830000,63823.130000,3.133346
1713625560.000000,63846.170000,63907.170000,63906.180000,63864.730000,2.900907
1713625500.000000,63900.010000,63926.780000,63924.710000,63903.640000,0.905809
1713625440.000000,63900.030000,63958.390000,63954.200000,63924.710000,1.846952
1713625380.000000,63892.180000,63973.940000,63924.340000,63955.810000,9.016967
1713625320.000000,63924.330000,63947.790000,63931.240000,63924.330000,1.387077
1713625260.000000,63925.510000,63990.050000,63973.180000,63940.430000,1.158845
1713625200.000000,63963.520000,63990.050000,63965.440000,63971.050000,1.371390
1713625140.000000,63950.860000,63966.920000,63950.870000,63966.580000,1.422248
1713625080.000000,63943.500000,63966.800000,63966.800000,63947.630000,1.019239
1713625020.000000,63922.210000,63967.330000,63950.630000,63966.890000,0.893921
1713624960.000000,63950.090000,63996.320000,63996.320000,63950.090000,1.608556
1713624900.000000,63958.290000,64015.210000,64006.820000,63996.320000,3.208930
1713624840.000000,63974.970000,64007.120000,63976.630000,64007.110000,1.987115
1713624780.000000,63964.950000,63983.890000,63971.400000,63976.510000,1.720197
1713624720.000000,63958.410000,63987.160000,63987.160000,63971.420000,2.033525
1713624660.000000,63962.160000,63990.380000,63962.160000,63987.360000,1.597822
1713624600.000000,63950.010000,64013.440000,63990.480000,63961.620000,2.548717
1713624540.000000,63977.360000,64018.460000,63980.410000,63990.420000,4.399674
1713624480.000000,63932.510000,63983.300000,63943.560000,63981.400000,3.562293
1713624420.000000,63932.170000,63948.990000,63947.130000,63943.780000,5.577064
1713624360.000000,63948.850000,63971.150000,63967.430000,63954.020000,8.056875
1713624300.000000,63898.830000,63963.860000,63910.100000,63963.850000,5.207914
1713624240.000000,63895.200000,63920.470000,63900.640000,63911.780000,1.001434
1713624180.000000,63868.040000,63899.800000,63873.320000,63893.690000,1.236778
1713624120.000000,63852.850000,63895.850000,63892.510000,63875.930000,2.030840
1713624060.000000,63855.570000,63905.360000,63855.660000,63892.510000,4.151002
1713624000.000000,63822.680000,63854.180000,63822.690000,63853.890000,2.243862
1713623940.000000,63816.290000,63853.150000,63836.730000,63823.830000,2.748855
1713623880.000000,63804.720000,63839.290000,63804.720000,63833.600000,2.162143
1713623820.000000,63789.130000,63813.530000,63800.520000,63804.720000,2.857039
1713623760.000000,63756.190000,63806.280000,63806.280000,63800.520000,5.208810
1713623700.000000,63797.830000,63826.850000,63826.850000,63806.710000,0.588647
1713623640.000000,63806.730000,63842.580000,63806.730000,63831.510000,1.080006
1713623580.000000,63783.610000,63833.540000,63787.320000,63813.490000,2.942641
1713623520.000000,63778.670000,63823.200000,63805.560000,63786.980000,0.774327
1713623460.000000,63806.060000,63833.000000,63824.000000,63806.060000,0.696864
1713623400.000000,63801.960000,63854.600000,63854.600000,63824.000000,1.412346
1713623340.000000,63823.160000,63856.290000,63834.860000,63854.090000,0.929543
1713623280.000000,63818.980000,63838.880000,63832.000000,63838.880000,0.929885
1713623220.000000,63825.340000,63850.700000,63837.210000,63830.110000,3.852209
1713623160.000000,63790.430000,63844.920000,63806.760000,63839.280000,1.229815
1713623100.000000,63759.230000,63812.280000,63802.410000,63806.760000,1.531985
1713623040.000000,63774.210000,63810.010000,63810.000000,63801.530000,1.748065
1713622980.000000,63810.010000,63875.150000,63875.150000,63810.010000,1.449528
1713622920.000000,63864.490000,63895.200000,63893.490000,63870.140000,1.530397
1713622860.000000,63882.560000,63919.780000,63919.780000,63893.250000,1.821619
1713622800.000000,63870.030000,63919.780000,63883.650000,63919.780000,0.717112
1713622740.000000,63881.480000,63906.360000,63895.200000,63887.370000,0.606564
1713622680.000000,63888.580000,63944.650000,63943.570000,63894.450000,0.867230
1713622620.000000,63922.950000,63961.860000,63942.650000,63943.330000,1.077061
1713622560.000000,63915.780000,63942.660000,63923.250000,63942.650000,1.846906
1713622500.000000,63861.750000,63937.780000,63878.240000,63925.180000,1.313805
1713622440.000000,63873.150000,63895.200000,63895.200000,63878.240000,0.685445
1713622380.000000,63857.280000,63896.810000,63857.280000,63895.200000,0.972959
1713622320.000000,63849.060000,63923.100000,63923.100000,63855.350000,1.713868
1713622260.000000,63905.730000,63934.570000,63933.120000,63924.180000,1.563565
1713622200.000000,63914.270000,63968.160000,63953.030000,63930.050000,5.784908
1713622140.000000,63940.170000,63972.840000,63955.690000,63953.030000,1.083427
1713622080.000000,63929.380000,63967.900000,63967.280000,63955.690000,0.671712
1713622020.000000,63920.850000,63973.610000,63971.050000,63967.020000,2.334742
1713621960.000000,63954.730000,63974.210000,63969.890000,63970.330000,0.875562
1713621900.000000,63947.030000,63979.600000,63973.280000,63970.880000,2.261849
1713621840.000000,63958.400000,63975.090000,63974.380000,63971.280000,0.691019
1713621780.000000,63944.300000,63979.660000,63952.290000,63974.380000,1.032989
1713621720.000000,63921.980000,63963.370000,63933.120000,63956.060000,2.224254
1713621660.000000,63920.470000,63967.440000,63952.070000,63932.910000,2.041836
1713621600.000000,63892.550000,63952.630000,63895.200000,63952.630000,1.958461
1713621540.000000,63873.280000,63913.090000,63901.900000,63895.210000,1.063522
1713621480.000000,63882.560000,63907.840000,63882.560000,63896.840000,2.216941
1713621420.000000,63876.090000,63917.830000,63913.330000,63876.090000,0.731137
1713621360.000000,63860.520000,63918.850000,63869.930000,63914.450000,0.794671
1713621300.000000,63861.990000,63875.950000,63861.990000,63871.380000,0.811252
1713621240.000000,63857.880000,63880.200000,63859.870000,63864.360000,0.539600
1713621180.000000,63858.710000,63903.100000,63888.790000,63859.870000,0.662844
1713621120.000000,63874.280000,63907.010000,63882.570000,63888.550000,0.358720
1713621060.000000,63858.410000,63895.200000,63876.960000,63886.880000,1.075810
1713621000.000000,63871.010000,63906.520000,63906.470000,63877.430000,4.688488
1713620940.000000,63890.330000,63945.770000,63945.760000,63910.640000,1.823126
1713620880.000000,63885.770000,63946.920000,63885.780000,63945.760000,1.143724
1713620820.000000,63876.480000,63893.690000,63883.690000,63885.780000,1.298073
1713620760.000000,63876.420000,63903.090000,63899.200000,63887.390000,1.451917
1713620700.000000,63895.200000,63940.550000,63938.510000,63899.580000,0.882244
1713620640.000000,63925.830000,63965.350000,63952.180000,63939.650000,1.330894
1713620580.000000,63945.760000,63993.070000,63985.730000,63951.950000,2.308860
1713620520.000000,63983.680000,64046.880000,64021.600000,63985.740000,2.364064
1713620460.000000,63980.250000,64024.380000,63982.000000,64024.330000,3.286976
1713620400.000000,63979.110000,64015.960000,64015.940000,63983.680000,0.969593
1713620340.000000,63988.510000,64023.870000,64001.910000,64014.590000,3.869700
1713620280.000000,63973.260000,64008.960000,63977.430000,63997.120000,2.664963
1713620220.000000,63932.970000,63998.900000,63932.970000,63977.430000,1.537238
1713620160.000000,63911.520000,63956.000000,63956.000000,63929.320000,1.817732
1713620100.000000,63947.840000,63972.860000,63953.370000,63950.220000,1.563047
1713620040.000000,63928.950000,63955.730000,63929.220000,63953.130000,1.274583
1713619980.000000,63900.000000,63929.190000,63907.840000,63929.090000,0.625256
1713619920.000000,63900.030000,63940.990000,63938.440000,63906.900000,1.137291
1713619860.000000,63904.440000,63941.350000,63933.120000,63941.350000,1.673864
